borough,date,open,cleaned,watered,resurfaced
Mercier - Hochelaga-Maisonneuve,2024-01-08,NA,0,17,0
Mercier - Hochelaga-Maisonneuve,2024-01-09,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-01-10,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-01-11,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-01-12,NA,17,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-01-14,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-01-15,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-01-16,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-01-17,NA,17,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-01-18,NA,17,NA,17
Mercier - Hochelaga-Maisonneuve,2024-01-19,21,17,17,NA
Mercier - Hochelaga-Maisonneuve,2024-01-20,21,17,17,NA
Mercier - Hochelaga-Maisonneuve,2024-01-21,21,17,17,17
Mercier - Hochelaga-Maisonneuve,2024-01-22,NA,17,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-01-24,21,17,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-01-25,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-01-26,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-01-28,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-01-29,NA,17,NA,17
Mercier - Hochelaga-Maisonneuve,2024-01-30,NA,17,NA,17
Mercier - Hochelaga-Maisonneuve,2024-01-31,21,17,17,17
Mercier - Hochelaga-Maisonneuve,2024-02-01,NA,17,NA,17
Mercier - Hochelaga-Maisonneuve,2024-02-02,NA,0,0,0
Mercier - Hochelaga-Maisonneuve,2024-02-03,NA,17,17,17
Mercier - Hochelaga-Maisonneuve,2024-02-04,21,17,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-02-05,21,17,NA,17
Mercier - Hochelaga-Maisonneuve,2024-02-06,21,17,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-02-07,21,17,NA,17
Mercier - Hochelaga-Maisonneuve,2024-02-08,NA,17,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-02-09,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-02-10,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-02-11,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-02-12,NA,0,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-02-13,NA,17,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-02-15,NA,17,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-02-16,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-02-17,NA,17,NA,0
Mercier - Hochelaga-Maisonneuve,2024-02-18,NA,17,NA,0
Mercier - Hochelaga-Maisonneuve,2024-02-20,21,17,17,17
Mercier - Hochelaga-Maisonneuve,2024-02-21,NA,17,NA,0
Mercier - Hochelaga-Maisonneuve,2024-02-22,21,17,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-02-24,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-02-25,NA,NA,NA,NA
Mercier - Hochelaga-Maisonneuve,2024-02-26,NA,17,NA,0
Mercier - Hochelaga-Maisonneuve,2024-02-27,NA,17,NA,NA
Montréal-Nord,2014-01-10,6,6,0,0
Montréal-Nord,2014-01-16,6,6,NA,4
Montréal-Nord,2014-01-17,6,6,6,6
Montréal-Nord,2014-01-18,6,6,NA,6
Montréal-Nord,2014-01-19,6,6,NA,6
Montréal-Nord,2014-01-20,6,0,0,0
Montréal-Nord,2014-01-21,6,6,6,6
Montréal-Nord,2014-01-22,6,6,6,6
Montréal-Nord,2014-01-23,6,6,6,6
Montréal-Nord,2014-01-24,6,6,NA,6
Montréal-Nord,2014-01-25,6,6,NA,6
Montréal-Nord,2014-01-26,6,6,NA,6
Montréal-Nord,2014-01-27,NA,0,0,0
Montréal-Nord,2014-01-28,6,6,NA,6
Montréal-Nord,2014-01-29,6,6,NA,6
Montréal-Nord,2014-01-30,6,6,NA,6
Montréal-Nord,2014-01-31,6,6,NA,6
Montréal-Nord,2014-02-01,NA,NA,NA,NA
Montréal-Nord,2014-02-02,6,6,NA,6
Montréal-Nord,2014-02-03,6,6,NA,6
Montréal-Nord,2014-02-04,6,6,NA,6
Montréal-Nord,2014-02-05,NA,NA,NA,1
Montréal-Nord,2014-02-06,6,6,6,6
Montréal-Nord,2014-02-07,6,6,NA,6
Montréal-Nord,2014-02-08,6,6,NA,6
Montréal-Nord,2014-02-09,6,6,NA,6
Montréal-Nord,2014-02-12,6,6,6,6
Montréal-Nord,2014-02-13,6,6,6,6
Montréal-Nord,2014-02-14,NA,0,0,0
Montréal-Nord,2014-02-15,6,6,NA,6
Montréal-Nord,2014-02-16,6,6,NA,6
Montréal-Nord,2014-02-17,6,6,NA,6
Montréal-Nord,2014-02-18,6,NA,6,5
Montréal-Nord,2014-02-19,6,6,NA,6
Montréal-Nord,2014-02-20,6,6,NA,6
Montréal-Nord,2014-02-21,NA,0,0,0
Montréal-Nord,2014-02-22,6,6,6,NA
Montréal-Nord,2014-02-23,6,6,1,6
Montréal-Nord,2014-02-24,6,6,NA,6
Montréal-Nord,2014-02-25,6,6,6,6
Montréal-Nord,2014-02-26,6,6,NA,6
Montréal-Nord,2014-02-27,6,6,5,6
Montréal-Nord,2014-02-28,6,6,NA,6
Montréal-Nord,2014-03-01,6,6,NA,6
Montréal-Nord,2014-03-02,6,6,NA,6
Montréal-Nord,2014-03-03,6,6,NA,6
Montréal-Nord,2014-03-04,6,6,6,6
Montréal-Nord,2014-03-05,6,6,NA,6
Montréal-Nord,2014-03-08,NA,1,1,0
Montréal-Nord,2014-03-09,NA,1,1,1
Montréal-Nord,2014-03-10,6,NA,NA,NA
Montréal-Nord,2014-03-12,6,6,0,NA
Montréal-Nord,2014-03-14,6,1,1,1
Montréal-Nord,2014-03-15,6,6,NA,6
Montréal-Nord,2014-03-16,6,6,NA,6
Montréal-Nord,2014-03-17,6,6,6,6
Montréal-Nord,2014-03-19,6,6,NA,NA
Montréal-Nord,2014-03-20,NA,1,0,1
Montréal-Nord,2014-03-24,NA,1,0,1
Montréal-Nord,2014-03-25,NA,4,1,3
Montréal-Nord,2014-03-26,NA,NA,NA,NA
Montréal-Nord,2014-03-27,NA,NA,NA,5
Montréal-Nord,2014-04-01,NA,0,0,0
Montréal-Nord,2015-01-06,NA,5,5,5
Montréal-Nord,2015-01-08,NA,5,5,5
Montréal-Nord,2015-01-13,NA,5,5,5
Montréal-Nord,2015-01-16,5,5,0,5
Montréal-Nord,2015-01-17,NA,5,NA,5
Montréal-Nord,2015-01-21,NA,5,5,5
Montréal-Nord,2015-01-22,NA,5,5,5
Montréal-Nord,2015-01-25,NA,0,0,5
Montréal-Nord,2015-01-26,NA,0,5,5
Montréal-Nord,2015-01-27,NA,5,5,5
Montréal-Nord,2015-01-28,NA,5,5,5
Montréal-Nord,2015-01-31,NA,5,3,5
Montréal-Nord,2015-02-01,NA,5,NA,NA
Montréal-Nord,2015-02-05,NA,5,NA,5
Montréal-Nord,2015-02-07,6,6,NA,6
Montréal-Nord,2015-02-08,NA,0,0,0
Montréal-Nord,2015-02-10,6,6,6,6
Montréal-Nord,2015-02-11,6,6,6,6
Montréal-Nord,2015-02-12,6,6,NA,6
Montréal-Nord,2015-02-15,6,6,0,6
Montréal-Nord,2015-02-16,6,6,6,6
Montréal-Nord,2015-02-18,6,6,6,6
Montréal-Nord,2015-02-23,6,6,NA,6
Montréal-Nord,2015-02-24,6,6,6,6
Montréal-Nord,2015-02-25,6,6,NA,6
Montréal-Nord,2015-03-01,0,0,0,0
Montréal-Nord,2015-03-03,24,24,NA,24
Montréal-Nord,2015-03-04,6,6,NA,6
Montréal-Nord,2015-03-05,6,6,NA,6
Montréal-Nord,2015-03-07,6,6,NA,6
Montréal-Nord,2015-03-09,6,6,NA,6
Montréal-Nord,2015-03-10,NA,NA,NA,NA
Montréal-Nord,2015-03-11,NA,NA,NA,NA
Montréal-Nord,2015-03-12,NA,0,0,0
Montréal-Nord,2015-03-16,NA,0,0,0
Montréal-Nord,2015-03-20,NA,0,0,0
Montréal-Nord,2015-12-23,NA,0,0,0
Montréal-Nord,2015-12-24,NA,0,0,0
Montréal-Nord,2015-12-26,NA,1,1,1
Montréal-Nord,2015-12-27,NA,0,0,0
Montréal-Nord,2015-12-28,NA,1,1,1
Montréal-Nord,2015-12-29,NA,0,0,0
Montréal-Nord,2015-12-31,NA,1,1,1
Montréal-Nord,2016-01-01,NA,1,1,1
Montréal-Nord,2016-01-02,NA,1,1,1
Montréal-Nord,2016-01-03,NA,1,NA,1
Montréal-Nord,2016-01-04,NA,1,1,1
Montréal-Nord,2016-01-06,NA,1,6,1
Montréal-Nord,2016-01-07,1,1,1,1
Montréal-Nord,2016-01-08,NA,1,1,1
Montréal-Nord,2016-01-09,NA,NA,NA,NA
Montréal-Nord,2016-01-10,NA,0,0,0
Montréal-Nord,2016-01-11,NA,6,6,NA
Montréal-Nord,2016-01-12,NA,NA,NA,0
Montréal-Nord,2016-01-13,NA,NA,NA,NA
Montréal-Nord,2016-01-14,6,5,NA,5
Montréal-Nord,2016-01-15,6,6,NA,6
Montréal-Nord,2016-01-16,6,6,NA,6
Montréal-Nord,2016-01-17,6,6,NA,6
Montréal-Nord,2016-01-18,6,6,0,NA
Montréal-Nord,2016-01-19,6,6,6,6
Montréal-Nord,2016-01-20,6,6,NA,6
Montréal-Nord,2016-01-21,6,6,6,6
Montréal-Nord,2016-01-22,6,6,NA,6
Montréal-Nord,2016-01-23,6,6,NA,6
Montréal-Nord,2016-01-24,6,6,NA,6
Montréal-Nord,2016-01-25,6,6,2,6
Montréal-Nord,2016-01-27,6,6,NA,NA
Montréal-Nord,2016-01-28,NA,5,NA,NA
Montréal-Nord,2016-01-29,6,6,NA,6
Montréal-Nord,2016-01-30,6,6,NA,6
Montréal-Nord,2016-01-31,6,6,NA,6
Montréal-Nord,2016-02-01,NA,0,0,0
Montréal-Nord,2016-02-05,6,6,NA,NA
Montréal-Nord,2016-02-06,6,NA,NA,NA
Montréal-Nord,2016-02-07,6,6,NA,NA
Montréal-Nord,2016-02-10,6,6,NA,NA
Montréal-Nord,2016-02-12,6,6,NA,6
Montréal-Nord,2016-02-13,6,6,NA,6
Montréal-Nord,2016-02-14,6,6,6,6
Montréal-Nord,2016-02-15,6,6,6,6
Montréal-Nord,2016-02-17,6,6,NA,NA
Montréal-Nord,2016-02-19,6,6,NA,6
Montréal-Nord,2016-02-20,NA,NA,NA,NA
Montréal-Nord,2016-02-21,6,6,NA,NA
Montréal-Nord,2016-02-23,6,6,6,6
Montréal-Nord,2016-02-26,6,6,NA,6
Montréal-Nord,2016-02-27,6,6,6,6
Montréal-Nord,2016-02-28,NA,0,0,0
Montréal-Nord,2016-02-29,NA,NA,NA,NA
Montréal-Nord,2016-03-01,6,6,NA,6
Montréal-Nord,2016-03-02,6,6,NA,NA
Montréal-Nord,2016-03-04,6,6,NA,6
Montréal-Nord,2016-03-05,6,6,NA,6
Montréal-Nord,2016-03-06,6,6,NA,6
Montréal-Nord,2016-03-08,NA,1,1,1
Montréal-Nord,2016-03-10,NA,0,0,0
Montréal-Nord,2016-12-17,NA,0,0,0
Montréal-Nord,2016-12-19,NA,6,6,NA
Montréal-Nord,2016-12-20,NA,6,6,NA
Montréal-Nord,2016-12-22,NA,1,1,1
Montréal-Nord,2016-12-24,NA,0,0,0
Montréal-Nord,2016-12-25,NA,NA,NA,NA
Montréal-Nord,2016-12-26,NA,1,1,1
Montréal-Nord,2016-12-27,NA,0,0,0
Montréal-Nord,2016-12-28,NA,NA,NA,NA
Montréal-Nord,2016-12-29,NA,NA,NA,NA
Montréal-Nord,2016-12-30,NA,NA,NA,NA
Montréal-Nord,2017-01-01,NA,1,NA,1
Montréal-Nord,2017-01-02,NA,NA,NA,NA
Montréal-Nord,2017-01-03,NA,NA,NA,NA
Montréal-Nord,2017-01-04,6,6,NA,6
Montréal-Nord,2017-01-05,NA,6,NA,6
Montréal-Nord,2017-01-06,NA,1,1,1
Montréal-Nord,2017-01-07,NA,1,1,1
Montréal-Nord,2017-01-09,6,6,6,6
Montréal-Nord,2017-01-10,6,6,6,6
Montréal-Nord,2017-01-11,NA,6,NA,NA
Montréal-Nord,2017-01-12,NA,0,0,0
Montréal-Nord,2017-01-13,6,6,NA,6
Montréal-Nord,2017-01-14,6,6,NA,6
Montréal-Nord,2017-01-15,6,6,1,6
Montréal-Nord,2017-01-16,6,6,NA,6
Montréal-Nord,2017-01-17,6,6,NA,6
Montréal-Nord,2017-01-18,6,6,NA,6
Montréal-Nord,2017-01-20,6,6,NA,1
Montréal-Nord,2017-01-21,6,6,NA,NA
Montréal-Nord,2017-01-22,6,6,NA,NA
Montréal-Nord,2017-01-23,6,6,NA,6
Montréal-Nord,2017-01-24,NA,6,NA,NA
Montréal-Nord,2017-01-25,6,6,NA,6
Montréal-Nord,2017-01-26,6,6,NA,6
Montréal-Nord,2017-01-27,6,6,NA,6
Montréal-Nord,2017-01-29,6,6,NA,6
Montréal-Nord,2017-01-30,6,6,NA,6
Montréal-Nord,2017-01-31,6,6,6,6
Montréal-Nord,2017-02-01,6,6,NA,6
Montréal-Nord,2017-02-02,6,NA,6,NA
Montréal-Nord,2017-02-03,6,6,NA,6
Montréal-Nord,2017-02-04,6,6,NA,6
Montréal-Nord,2017-02-05,6,6,NA,6
Montréal-Nord,2017-02-06,6,6,6,6
Montréal-Nord,2017-02-07,6,6,0,6
Montréal-Nord,2017-02-08,NA,NA,NA,NA
Montréal-Nord,2017-02-09,6,6,NA,6
Montréal-Nord,2017-02-10,6,6,NA,6
Montréal-Nord,2017-02-11,6,6,NA,6
Montréal-Nord,2017-02-12,NA,NA,NA,NA
Montréal-Nord,2017-02-13,6,6,NA,6
Montréal-Nord,2017-02-14,6,6,NA,6
Montréal-Nord,2017-02-15,6,NA,NA,NA
Montréal-Nord,2017-02-16,6,6,NA,6
Montréal-Nord,2017-02-17,6,6,NA,6
Montréal-Nord,2017-02-18,6,6,NA,6
Montréal-Nord,2017-02-19,NA,6,NA,NA
Montréal-Nord,2017-02-21,NA,6,NA,NA
Montréal-Nord,2017-02-23,NA,NA,NA,NA
Montréal-Nord,2017-02-24,NA,0,0,0
Montréal-Nord,2017-02-25,NA,0,0,0
Montréal-Nord,2017-02-26,NA,0,0,0
Montréal-Nord,2017-02-27,NA,NA,NA,NA
Montréal-Nord,2017-02-28,NA,NA,NA,NA
Montréal-Nord,2017-03-01,NA,NA,NA,NA
Montréal-Nord,2017-03-02,NA,NA,NA,NA
Montréal-Nord,2017-03-03,NA,0,0,0
Montréal-Nord,2017-03-04,NA,0,0,0
Montréal-Nord,2017-03-05,NA,0,0,0
Montréal-Nord,2017-03-06,NA,NA,NA,NA
Montréal-Nord,2017-03-07,NA,NA,NA,NA
Montréal-Nord,2017-03-08,NA,NA,NA,NA
Montréal-Nord,2017-03-10,NA,0,1,1
Montréal-Nord,2017-03-11,NA,1,0,1
Montréal-Nord,2017-03-12,NA,1,0,1
Montréal-Nord,2017-03-13,NA,NA,NA,NA
Montréal-Nord,2017-03-16,NA,0,0,0
Montréal-Nord,2017-03-17,NA,1,NA,1
Montréal-Nord,2017-03-18,NA,1,0,1
Montréal-Nord,2017-03-19,NA,1,NA,1
Montréal-Nord,2017-03-21,NA,NA,NA,NA
Montréal-Nord,2017-03-22,NA,NA,NA,NA
Montréal-Nord,2017-03-23,NA,NA,NA,NA
Montréal-Nord,2017-03-24,NA,NA,NA,NA
Montréal-Nord,2017-12-14,NA,0,3,0
Montréal-Nord,2017-12-15,NA,4,4,0
Montréal-Nord,2017-12-17,NA,0,0,0
Montréal-Nord,2017-12-18,NA,0,4,3
Montréal-Nord,2017-12-20,NA,0,0,0
Montréal-Nord,2017-12-21,NA,0,NA,NA
Montréal-Nord,2017-12-23,NA,0,0,0
Montréal-Nord,2017-12-24,NA,NA,NA,NA
Montréal-Nord,2017-12-27,4,4,4,4
Montréal-Nord,2017-12-29,4,4,4,4
Montréal-Nord,2017-12-30,4,4,0,0
Montréal-Nord,2017-12-31,4,4,NA,4
Montréal-Nord,2018-01-02,4,4,NA,NA
Montréal-Nord,2018-01-03,NA,NA,NA,NA
Montréal-Nord,2018-01-04,4,4,NA,4
Montréal-Nord,2018-01-05,NA,0,0,0
Montréal-Nord,2018-01-06,4,4,NA,4
Montréal-Nord,2018-01-07,4,4,NA,4
Montréal-Nord,2018-01-08,NA,NA,NA,NA
Montréal-Nord,2018-01-09,4,1,0,1
Montréal-Nord,2018-01-10,4,0,0,0
Montréal-Nord,2018-01-11,NA,4,NA,NA
Montréal-Nord,2018-01-12,NA,NA,NA,NA
Montréal-Nord,2018-01-13,NA,NA,NA,NA
Montréal-Nord,2018-01-14,4,4,NA,4
Montréal-Nord,2018-01-15,NA,4,NA,NA
Montréal-Nord,2018-01-16,4,4,NA,NA
Montréal-Nord,2018-01-17,4,4,4,4
Montréal-Nord,2018-01-18,4,0,4,4
Montréal-Nord,2018-01-19,4,4,NA,4
Montréal-Nord,2018-01-20,4,4,NA,4
Montréal-Nord,2018-01-21,4,4,NA,4
Montréal-Nord,2018-01-22,4,4,4,4
Montréal-Nord,2018-01-23,NA,NA,NA,NA
Montréal-Nord,2018-01-24,4,4,0,NA
Montréal-Nord,2018-01-25,4,4,4,4
Montréal-Nord,2018-01-26,4,4,NA,4
Montréal-Nord,2018-01-27,4,4,NA,4
Montréal-Nord,2018-01-28,4,4,NA,4
Montréal-Nord,2018-01-29,4,4,4,4
Montréal-Nord,2018-01-30,4,4,4,4
Montréal-Nord,2018-02-02,4,4,NA,4
Montréal-Nord,2018-02-03,4,4,NA,NA
Montréal-Nord,2018-02-04,NA,0,0,0
Montréal-Nord,2018-02-05,4,4,0,4
Montréal-Nord,2018-02-06,4,4,0,4
Montréal-Nord,2018-02-07,NA,0,0,0
Montréal-Nord,2018-02-08,NA,NA,NA,NA
Montréal-Nord,2018-02-09,4,4,NA,4
Montréal-Nord,2018-02-10,NA,4,NA,4
Montréal-Nord,2018-02-11,4,4,NA,NA
Montréal-Nord,2018-02-12,4,4,NA,NA
Montréal-Nord,2018-02-13,4,4,NA,NA
Montréal-Nord,2018-02-14,4,4,4,4
Montréal-Nord,2018-02-15,NA,4,NA,NA
Montréal-Nord,2018-02-16,NA,NA,NA,NA
Montréal-Nord,2018-02-17,4,4,NA,4
Montréal-Nord,2018-02-18,4,4,NA,4
Montréal-Nord,2018-02-19,NA,4,NA,4
Montréal-Nord,2018-02-20,NA,NA,NA,NA
Montréal-Nord,2018-02-22,4,4,NA,4
Montréal-Nord,2018-02-23,NA,0,0,0
Montréal-Nord,2018-02-24,NA,1,1,1
Montréal-Nord,2018-02-25,NA,0,0,0
Montréal-Nord,2018-02-27,NA,0,0,0
Montréal-Nord,2018-02-28,NA,NA,NA,NA
Montréal-Nord,2018-03-01,NA,NA,NA,NA
Montréal-Nord,2018-03-02,NA,1,1,1
Montréal-Nord,2018-03-03,NA,NA,NA,NA
Montréal-Nord,2018-03-05,NA,1,NA,1
Montréal-Nord,2018-03-06,NA,NA,1,1
Montréal-Nord,2018-03-08,NA,1,NA,NA
Montréal-Nord,2018-03-09,NA,0,0,0
Montréal-Nord,2018-03-11,NA,1,1,1
Montréal-Nord,2018-03-12,NA,NA,NA,NA
Montréal-Nord,2018-03-13,NA,NA,NA,NA
Montréal-Nord,2018-03-14,NA,NA,NA,NA
Montréal-Nord,2018-03-15,NA,NA,NA,NA
Montréal-Nord,2018-03-19,NA,NA,NA,NA
Montréal-Nord,2018-03-21,NA,NA,NA,NA
Montréal-Nord,2018-03-23,NA,0,0,0
Montréal-Nord,2018-12-14,NA,5,5,NA
Montréal-Nord,2018-12-17,NA,NA,NA,NA
Montréal-Nord,2018-12-18,NA,NA,NA,NA
Montréal-Nord,2018-12-19,NA,NA,NA,NA
Montréal-Nord,2018-12-20,NA,NA,NA,NA
Montréal-Nord,2018-12-26,5,5,5,NA
Montréal-Nord,2018-12-27,5,5,5,NA
Montréal-Nord,2018-12-28,NA,NA,NA,NA
Montréal-Nord,2018-12-31,5,5,NA,NA
Montréal-Nord,2019-01-01,NA,NA,NA,NA
Montréal-Nord,2019-01-02,NA,4,4,4
Montréal-Nord,2019-01-03,5,5,NA,5
Montréal-Nord,2019-01-04,5,5,NA,5
Montréal-Nord,2019-01-07,5,5,NA,5
Montréal-Nord,2019-01-08,5,5,NA,5
Montréal-Nord,2019-01-09,5,5,NA,5
Montréal-Nord,2019-01-10,5,5,NA,5
Montréal-Nord,2019-01-14,5,5,5,5
Montréal-Nord,2019-01-16,5,5,5,5
Montréal-Nord,2019-01-17,5,5,5,5
Montréal-Nord,2019-01-22,5,5,5,5
Montréal-Nord,2019-01-23,5,NA,NA,NA
Montréal-Nord,2019-01-24,NA,NA,NA,NA
Montréal-Nord,2019-01-28,5,5,NA,5
Montréal-Nord,2019-01-29,5,5,5,5
Montréal-Nord,2019-01-30,5,5,NA,5
Montréal-Nord,2019-01-31,5,5,NA,5
Montréal-Nord,2019-02-04,5,5,NA,5
Montréal-Nord,2019-02-05,NA,NA,NA,1
Montréal-Nord,2019-02-06,5,5,NA,5
Montréal-Nord,2019-02-09,5,5,NA,5
Montréal-Nord,2019-02-10,5,5,NA,5
Montréal-Nord,2019-02-12,5,5,NA,5
Montréal-Nord,2019-02-13,NA,5,NA,NA
Montréal-Nord,2019-02-14,5,5,NA,5
Montréal-Nord,2019-02-15,NA,0,0,0
Montréal-Nord,2019-02-16,5,5,NA,5
Montréal-Nord,2019-02-18,5,5,NA,5
Montréal-Nord,2019-02-19,5,5,4,5
Montréal-Nord,2019-02-20,5,5,5,5
Montréal-Nord,2019-02-21,5,5,NA,5
Montréal-Nord,2019-02-22,5,5,NA,5
Montréal-Nord,2019-02-24,NA,0,0,0
Montréal-Nord,2019-02-25,5,5,NA,5
Montréal-Nord,2019-02-26,5,5,5,5
Montréal-Nord,2019-02-27,5,5,NA,5
Montréal-Nord,2019-02-28,5,5,NA,5
Montréal-Nord,2019-03-01,5,5,NA,5
Montréal-Nord,2019-03-02,5,5,NA,5
Montréal-Nord,2019-03-04,5,5,0,5
Montréal-Nord,2019-03-05,5,5,NA,5
Montréal-Nord,2019-03-06,5,5,1,5
Montréal-Nord,2019-03-07,5,5,NA,5
Montréal-Nord,2019-03-10,NA,0,0,0
Montréal-Nord,2019-03-11,NA,1,NA,NA
Montréal-Nord,2019-03-14,NA,0,0,0
Montréal-Nord,2019-03-15,NA,0,0,0
Montréal-Nord,2019-12-16,NA,NA,NA,NA
Montréal-Nord,2019-12-17,NA,NA,5,NA
Montréal-Nord,2019-12-18,NA,NA,NA,NA
Montréal-Nord,2019-12-19,NA,NA,NA,NA
Montréal-Nord,2019-12-20,NA,NA,NA,NA
Montréal-Nord,2019-12-21,4,4,2,4
Montréal-Nord,2019-12-22,NA,NA,4,NA
Montréal-Nord,2019-12-23,NA,NA,NA,NA
Montréal-Nord,2019-12-24,NA,NA,NA,NA
Montréal-Nord,2019-12-25,NA,NA,NA,NA
Montréal-Nord,2019-12-26,NA,NA,5,NA
Montréal-Nord,2019-12-27,NA,0,0,0
Montréal-Nord,2019-12-28,NA,1,0,1
Montréal-Nord,2019-12-29,NA,2,NA,2
Montréal-Nord,2019-12-30,NA,NA,3,NA
Montréal-Nord,2019-12-31,NA,NA,NA,NA
Montréal-Nord,2020-01-01,NA,NA,NA,NA
Montréal-Nord,2020-01-02,NA,NA,NA,NA
Montréal-Nord,2020-01-03,NA,NA,NA,NA
Montréal-Nord,2020-01-04,NA,2,2,2
Montréal-Nord,2020-01-05,NA,4,3,2
Montréal-Nord,2020-01-06,NA,NA,NA,NA
Montréal-Nord,2020-01-07,NA,5,NA,NA
Montréal-Nord,2020-01-08,NA,5,5,NA
Montréal-Nord,2020-01-09,NA,NA,5,NA
Montréal-Nord,2020-01-10,NA,1,3,4
Montréal-Nord,2020-01-11,NA,0,0,0
Montréal-Nord,2020-01-12,NA,1,0,1
Montréal-Nord,2020-01-13,NA,4,NA,NA
Montréal-Nord,2020-01-15,NA,5,NA,NA
Montréal-Nord,2020-01-16,NA,NA,NA,NA
Montréal-Nord,2020-01-17,4,4,NA,2
Montréal-Nord,2020-01-18,4,4,NA,4
Montréal-Nord,2020-01-19,NA,4,0,3
Montréal-Nord,2020-01-20,NA,5,5,NA
Montréal-Nord,2020-01-21,5,5,5,5
Montréal-Nord,2020-01-22,5,5,NA,5
Montréal-Nord,2020-01-23,5,5,NA,5
Montréal-Nord,2020-01-24,5,0,1,5
Montréal-Nord,2020-01-25,5,0,NA,5
Montréal-Nord,2020-01-26,5,5,0,5
Montréal-Nord,2020-01-27,NA,NA,NA,NA
Montréal-Nord,2020-01-29,5,5,5,5
Montréal-Nord,2020-01-31,5,0,0,5
Montréal-Nord,2020-02-01,5,5,NA,5
Montréal-Nord,2020-02-02,5,5,NA,5
Montréal-Nord,2020-02-03,5,5,NA,5
Montréal-Nord,2020-02-05,5,5,NA,5
Montréal-Nord,2020-02-07,NA,NA,NA,NA
Montréal-Nord,2020-02-08,NA,NA,NA,NA
Montréal-Nord,2020-02-09,5,5,NA,5
Montréal-Nord,2020-02-10,NA,NA,NA,NA
Montréal-Nord,2020-02-11,NA,NA,NA,NA
Montréal-Nord,2020-02-13,5,5,NA,5
Montréal-Nord,2020-02-14,5,5,NA,5
Montréal-Nord,2020-02-15,5,5,NA,5
Montréal-Nord,2020-02-16,5,5,NA,5
Montréal-Nord,2020-02-17,5,5,NA,5
Montréal-Nord,2020-02-18,5,5,NA,5
Montréal-Nord,2020-02-21,5,5,NA,5
Montréal-Nord,2020-02-22,5,5,NA,5
Montréal-Nord,2020-02-23,5,5,NA,5
Montréal-Nord,2020-02-24,NA,5,NA,NA
Montréal-Nord,2020-02-28,5,5,NA,NA
Montréal-Nord,2020-02-29,5,5,NA,NA
Montréal-Nord,2020-03-01,5,5,NA,5
Montréal-Nord,2020-03-02,NA,NA,NA,NA
Montréal-Nord,2020-03-04,NA,NA,NA,NA
Montréal-Nord,2020-03-05,NA,NA,NA,NA
Montréal-Nord,2020-03-08,NA,1,1,1
Montréal-Nord,2020-03-12,NA,NA,NA,NA
Montréal-Nord,2020-03-16,NA,NA,NA,NA
Montréal-Nord,2020-03-17,NA,NA,NA,NA
Montréal-Nord,2020-12-17,NA,NA,5,NA
Montréal-Nord,2020-12-28,NA,NA,NA,NA
Montréal-Nord,2020-12-29,NA,NA,5,NA
Montréal-Nord,2020-12-30,NA,NA,5,NA
Montréal-Nord,2021-01-04,NA,NA,5,NA
Montréal-Nord,2021-01-05,NA,NA,5,NA
Montréal-Nord,2021-01-06,NA,NA,5,NA
Montréal-Nord,2021-01-09,NA,5,5,NA
Montréal-Nord,2021-01-11,5,5,5,5
Montréal-Nord,2021-01-12,6,6,NA,6
Montréal-Nord,2021-01-13,6,6,NA,NA
Montréal-Nord,2021-01-16,6,NA,NA,NA
Montréal-Nord,2021-01-18,6,6,6,NA
Montréal-Nord,2021-01-19,6,6,6,6
Montréal-Nord,2021-01-20,6,6,6,6
Montréal-Nord,2021-01-21,6,6,6,6
Montréal-Nord,2021-01-25,6,6,6,6
Montréal-Nord,2021-01-27,6,6,6,6
Montréal-Nord,2021-01-28,6,6,NA,6
Montréal-Nord,2021-02-01,6,6,6,6
Montréal-Nord,2021-02-02,NA,NA,NA,NA
Montréal-Nord,2021-02-03,NA,NA,NA,NA
Montréal-Nord,2021-02-04,6,6,NA,6
Montréal-Nord,2021-02-08,6,6,NA,NA
